userName,score,at,content
Pengguna Google,1,2026-03-04 17:09:14,saya sangat² kecewa sama gojek kenapa beberapa kali ini saya pesen gofood sering banget tiba² di batalin 2 hari yg lalu sudah mendekati saya buka puasa eh di batalin akhirnya saya buka puasa seadanya aplikasi ongkirnya mahal tapi ga bermutu jadinya
Pengguna Google,1,2026-03-04 17:05:11,bagus kok cuman saya aja yg jahat
Pengguna Google,5,2026-03-04 16:58:30,siip
Pengguna Google,5,2026-03-04 16:53:59,mantep
Pengguna Google,5,2026-03-04 16:52:03,aplikasi yang sangat sangat membantu... 👍🏻👍🏻👍🏻👍🏻❤❤❤❤
Pengguna Google,3,2026-03-04 16:50:21,"itu kasih pinalti atau apa kek driver yang suka nolak nganter, udah 6x di skip"
Pengguna Google,5,2026-03-04 16:48:02,tolong gojek adain di sanggau ehe
Pengguna Google,1,2026-03-04 16:38:10,"lelet banget apalagi kalau order yg hemat, gabisa satset, harus nunggu sampe set jam bahkan sejam, padahal di apk lain harga yg hemat bisa lebih satset gausah nunggu lama"
Pengguna Google,5,2026-03-04 16:35:54,ok
Pengguna Google,1,2026-03-04 16:33:26,tidak bisa mengubah metode pembayaran
Pengguna Google,5,2026-03-04 16:30:14,"waktu pengiriman sesuai dgn yg tertera di aplikasi, barang aman,"
Pengguna Google,1,2026-03-04 15:57:53,"logi aja susah,apalagi mkeknya"
Pengguna Google,5,2026-03-04 15:57:18,satu kata nice
Pengguna Google,1,2026-03-04 15:53:25,"GOJEK ANEH VERIFIKASI MUKA SALAH TERUS, UDAH LAPORAN MALAH TIDAK DI TERIMA KARENA ADA KESALAHAN, PADAHAL SEMUANYA SUDAH BENAR DAN SESUAI, APLIKASI ANEH MAU LOGIN DI HP KEDUA SELALU GAGAL VERIFIKASI MUKA, UDAH SEBULAN MASIH GAGAL, COSTUMER SERVIS TIDAK MEMBANTU, ANEH JELEK GAJELAS"
Pengguna Google,5,2026-03-04 15:47:38,mantap
Pengguna Google,5,2026-03-04 15:47:24,kadang ketemu driver unik pouoll
Pengguna Google,5,2026-03-04 15:44:59,pelayanannya bagus.. ramah
Pengguna Google,1,2026-03-04 15:44:31,kalo ngasih tarif pelanggan sama driver harus sama dong. jangan serakah jadi orang
Pengguna Google,1,2026-03-04 15:34:07,"Febri bintang 1 kecewa. potongannya terlalu besar untuk rute yang gak masuk akal, mitra semakin malas jalan karena potongan aplikasi begitu besar hampir 50%"
Pengguna Google,5,2026-03-04 15:31:34,oo.ok
Pengguna Google,2,2026-03-04 15:30:34,pake instan drivernya gak muncul muncul sih
Pengguna Google,5,2026-03-04 15:25:06,good job
Pengguna Google,2,2026-03-04 15:12:52,aplikasi suka ngeleg
Pengguna Google,5,2026-03-04 15:12:04,tepat waktu dan cepat sampai tujuan
Pengguna Google,5,2026-03-04 15:11:28,bagus cepat di respon👍
Pengguna Google,5,2026-03-04 14:47:26,pelayanan bagus
Pengguna Google,5,2026-03-04 14:42:24,alhamdulillah
Pengguna Google,5,2026-03-04 14:33:41,good
Pengguna Google,5,2026-03-04 14:21:10,sangat terjangkau
Pengguna Google,5,2026-03-04 14:20:43,Alhamdulillah
Pengguna Google,1,2026-03-04 14:19:33,lama drivenya
Pengguna Google,5,2026-03-04 14:19:29,amanah banget
Pengguna Google,5,2026-03-04 14:09:13,oke
Pengguna Google,5,2026-03-04 14:08:12,bagus
Pengguna Google,4,2026-03-04 14:07:27,"bagus, saya kan beli gojek plus buat dapet diskon ongkir saat gofood, tapi kenapa ya resto resto gede seperti kfc recheese tidak berlaku diskon ongkirnya?"
Pengguna Google,5,2026-03-04 13:51:32,mantap
Pengguna Google,4,2026-03-04 13:40:05,ramah²
Pengguna Google,5,2026-03-04 13:38:34,"Apk ini bagus dan mempermudah banget, apalagi promo nya sangat menarik dan banyak 👍"
Pengguna Google,5,2026-03-04 13:31:39,good
Pengguna Google,1,2026-03-04 13:23:30,"di samping aplikasinya bagus, tpi maaf sering bgt dpt driver yg sprtinya ga niat narik, kita pakai jasa jg bayar, tpi pelayanannya 0. apakah driver ojek online mmg tdk diberikan training dasar utk melayani customer? sya pikir itu utk penting utk pertahankan loyalitas pelanggan"
Pengguna Google,1,2026-03-04 13:06:04,gojekplus aktif otomatis dan dibayar pake gopaylater padahal aplikasi udah gak dibutuhkan jadi dihapus eh ternyata dapat denda 50rb gara2 bayar gojekplus yg tidak diinginkan tolong diperbarui layanannya minta ijin dulu sebelum memperpanjang layanan
Pengguna Google,5,2026-03-04 12:47:30,tks pelayanannya
Pengguna Google,5,2026-03-04 12:20:46,"Ayo Gojek, Bangkit"
Pengguna Google,5,2026-03-04 12:19:42,good
Pengguna Google,5,2026-03-04 12:19:34,baik
Pengguna Google,5,2026-03-04 12:09:54,mantap
Pengguna Google,5,2026-03-04 12:07:40,OK
Pengguna Google,5,2026-03-04 12:01:16,mantap
Pengguna Google,4,2026-03-04 11:46:16,lumayan lah
Pengguna Google,5,2026-03-04 11:33:48,ok bgt
Pengguna Google,5,2026-03-04 11:24:00,bagus. tapi tolong loading ny dalam mencari driver jangan terlalu lama krna kita butuh yg cepat. dan cara memesan ny pun jgn terlalu ribet biar aplikasi ini bayak d gunakan masyarakat
Pengguna Google,3,2026-03-04 11:13:03,"tarif biaya utk perjalanan berulang di jarak yg sama lama2 semakin mahal dibandingkan Ojol yg lain padahal sudah pake label ""Hemat"" kalo ketemu kondisi hari sedang Hujan sangat susah utk Order padahal Ojol ""M"" langsung direspon"
Pengguna Google,5,2026-03-04 11:12:57,sangat membantu dan cepat
Pengguna Google,5,2026-03-04 11:12:53,"ramah aman amanat, lengkap atributnya, oke pokoknya...kalau penjemputan memang kadang agak meleset tapi masih maklum karna sikon di jalan, tapi sudah oke tuk aplikasi gojek ini...Very Good Tuk Kedepannya mudah mudahan tuk gofood banyak promo dan discount, oh iya tuk tf ke bank kenapa kena admin yah, bukankah ini gratis, kalau bisa beneran gratis dong..di gopay ada saldo tf ke bank kena admin...kalau bisa gratis. Tuk fitur fitur di gojek semuanya sudah oke....Makin Sukses tuk Aplikasi GoJek, tq."
Pengguna Google,1,2026-03-04 11:11:58,"penanganan complaint sangat LAMBAT. saya dirugikan oleh drivernya, kirim barang tetapi tidak sampai tujuan. Sudah bayar ongkos kirim tapi statusnya saya harus COD. UNINSTALL APLIKASI GA GUNA."
Pengguna Google,5,2026-03-04 11:11:55,ok
Pengguna Google,1,2026-03-04 10:57:46,chat ku dengan draver kok hilang ya
Pengguna Google,1,2026-03-04 10:48:34,Aplikasi Dung*.. Gob**.. Dr tahun ke tahun.. tidak malah bagus.. malah tetap sama mempertahankan Kebod**annya.. Tiap kali pesan.. selalu nunggu cari driver 20menit.. padahal driver yg nyari orderan di dekat saya banyak.. dan. tiap dapat driver.. pasti dan pasti di kasih yg jauh2.. emang aplikasi Bo***.. bin Gob***... Lain Banget sm aplikasi sebelah.. Gobloknya Dr tahun ke tahun gak pernah berubah.. Salam Aplikasi Gob***
Pengguna Google,5,2026-03-04 10:46:33,bagus
Pengguna Google,5,2026-03-04 10:34:15,"BHR 2026 terimakasih Gojek sudah mau belajar dan memahami kesalahan Fatal BHR 2025, BHR 2026 sudah lebih realistis, BHR 2026 adalah cara kerja PROFESIONAL, tdk seperti BHR 2025. Menurut saya, Gojek bisa melihat dan menganalisa, operasional karyawan IT yg punya "" kepandaian rata² "" dgn "" kepandaian semi profesional dan profesional "" juga untuk tingkatan jabatan diatasnya. Gelar² elit bahkan dari luar negeri tdk bisa dijadikan Tolok Ukur mampu di implementasikan di negara dan pasar Indonesia,"
Pengguna Google,5,2026-03-04 10:33:17,"kadng murah, kadang mahal"
Pengguna Google,5,2026-03-04 10:31:56,terima kasih yaa
Pengguna Google,2,2026-03-04 10:19:47,"masa aplikasi ojek online gada buat sharing nya sih, sy jadi kesulitan kl mau pesenin anak ojek ga bisa share driver jd hrs screenshot, dulu sempet ada fitur share driver itu jg cuma sebentar, tolong dong benahi. masa kalah sama aplikasi sejenis yg lebih baru."
Pengguna Google,5,2026-03-04 10:17:25,ojol mantab
Pengguna Google,3,2026-03-04 10:15:18,"Kenapa skrng jadinya app suka macet, jadinya ngga bisa buka??? 2023 suka macet, skrng 2026 ada yang ganti? tidak malah makin parah kerja app🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ ada perbaikan ngga??"
Pengguna Google,5,2026-03-04 10:10:00,bagus👍
Pengguna Google,5,2026-03-04 10:03:31,"praktis simpel gampang cepat dan gak ribet. aman saat diposisi genting, bisa sat set sat set, nganter BRG disaat gerimis bisa. mesen makan pun bisa disaat tda ada kendaraan atau malas kluar. minus nya kadang dpt driver suka ga enak hati. tp ga smua driver gitu. ada juga yang ramah. ada jga yg gajls . meski bgtu mode cuek KLO ga terlalu"
Pengguna Google,5,2026-03-04 10:00:56,ok banget
Pengguna Google,5,2026-03-04 09:59:26,tolong deh di tegaskan lagi buat driver gofood atau bike.. jangan terima double orderan .. nunggu nya sampai telat² ..
Pengguna Google,5,2026-03-04 09:49:55,sangat ok
Pengguna Google,5,2026-03-04 09:30:02,cepat datang ramah
Pengguna Google,5,2026-03-04 09:19:58,memuaskan membahagiakan selalu sesuai dengan keinginan ku
Pengguna Google,1,2026-03-04 09:16:33,"driver banyaknyang pilih pilih, susah cari driver, semoga terapkan aturan yang ketat, cancel 3 kali langaung PM saja"
Pengguna Google,1,2026-03-04 08:33:27,gojek sekarang pelayanannya buruk banget
Pengguna Google,5,2026-03-04 08:30:43,"Gojek ini bener² ngebantu banget, mulai dari mau bepergian, pesen makanan dsb."
Pengguna Google,1,2026-03-04 08:24:52,"semakin kesini aplikasinya semakin kurang, sudah 2 mingguan ini setiap pesan gojek/gocar harus nunggu 10 sampai 20 menit baru dapat driver padahal kondisinya tidak hujan"
Pengguna Google,1,2026-03-04 08:17:59,susah driver terlalu jauh jarak apa lagi hujan tidak ada driver yg aktif rekrut yg betul betul mau bekerja mulai pagi sampai sore jangan ambil kerja sampingan
Pengguna Google,5,2026-03-04 08:11:44,sangat terbantu dengan adanya gojek👍
Pengguna Google,1,2026-03-04 08:10:34,orderannya ga di ambil di cencel terus sekalinya dapet jauh penjemputanya batalin buka lagi aplikasi eh malah naik agronya haahahaha kalau
Pengguna Google,5,2026-03-04 07:52:36,lebih teratasi ada gojek dan praktis
Pengguna Google,5,2026-03-04 07:50:50,"tolong perbaiki aplikasinya, krn kalau musim hujan sulit mencari driver dan harganya juga melambung tinggi."
Pengguna Google,1,2026-03-04 07:50:12,"NI APLIKASI GMN SI, BANYAK BANGET GOJEK DI TITIK YG GW AMBIL TAPI GAADA YG TERIMA ORDER GW BLOK"
Pengguna Google,5,2026-03-04 07:41:42,mantap
Pengguna Google,3,2026-03-04 07:32:57,"kalo lagi buru buru terus pilih fitur hemat susah banget heran, ngapain ngadain fitur hemat klo susah"
Pengguna Google,5,2026-03-04 07:32:53,mantap
Pengguna Google,1,2026-03-04 07:31:39,"kata gua, lu jangan ngambil untung ketinggian anjoy, driver kagak ada yang mau ambil orderan gua"
Pengguna Google,5,2026-03-04 07:30:08,aplikasinya sangat membantu..
Pengguna Google,5,2026-03-04 07:24:21,mantap
Pengguna Google,5,2026-03-04 07:23:16,sejauh ini dapat pelayanan ok dr para drivernya 👍🏻
Pengguna Google,1,2026-03-04 07:15:50,apk bego
Pengguna Google,2,2026-03-04 07:14:19,"Mau ke rumah sakit ujan"" nyari mobil dpt yang jauh jauh ga ada yang Deket sama sekali, giliran sedang mencari kaga bisa di cancel harus nunggu lama banget baru bisa muncul pilihan cancel, giliran cari motor sama bae alasan yang booking lagi rame sama kaya mobil, lagi knp sih"
Pengguna Google,2,2026-03-04 07:06:21,"selama ini sih ga ad kendala selama naik apk gojek , tapi kok tiap naik dri great western slalu driver nya tidak jelas trus yaa.tlong donk driver yg suka mangkal2 dket2 great western cb deh kalau ga niat ngambil ord ran ga ush di ambil..dh di ambil ,kita nnggu lama stngah jam lbih trus di chat jga ga ad respon tba2 di cansell..bener2 ga ad pikirannya bgt..kalau ga mau ambil ya knpa ambil orderan..hrusnya ga ush d nyalain tuh apk ..ga skli 2x tp sring bgt bgni kalau di great western"
Pengguna Google,5,2026-03-04 07:06:10,"hari ini tgl 4 Maret 2026 gojek cepat, komunikatif 👍👍👍"
Pengguna Google,1,2026-03-04 07:00:59,perbaiki lgi jelek bngt g bsa msk g bsa bikin akun mertivikasi salah trss pdhl udh bener sesuai panduan makin jlk aka apk
Pengguna Google,2,2026-03-04 06:52:30,cara batalin pemesanan gojek gimana sih. masa bru buka lngsung mesen
Pengguna Google,5,2026-03-04 06:48:15,sangat menyenangkan dan memberi harapan baru
Pengguna Google,1,2026-03-04 06:23:13,tarif ga ngotak
Pengguna Google,5,2026-03-04 06:16:38,sangat membantu sekali
Pengguna Google,2,2026-03-04 05:59:34,Pilih Goride Hemat... Kesannya Nyiksa Drivernya juga Nyiksa Pihakk Pemesan... Buset kasian tuh driver GoHemat. Udah Titik Lokasi Selalu Jauuuh..
Pengguna Google,3,2026-03-04 05:55:28,kebanyakan error
Pengguna Google,5,2026-03-04 05:36:36,sarana pemesanan sangat praktis dan cepat
Pengguna Google,5,2026-03-04 05:15:22,sangat membantu
Pengguna Google,5,2026-03-04 05:03:15,Gojek Ramah dan Aman
Pengguna Google,1,2026-03-04 04:35:13,"mau bayar qris pakek aplikasi gojek pas tadi abis makan sahur, loadingnya Llllllaaamaaaaaaaa bangetttt padahal internet lancar, akhirnya saya jadi ngutang sama pengelola warteg😡"
Pengguna Google,1,2026-03-04 04:29:21,KEMBALIKAN FITUR BANTUAN CHAT DENGAN CS YANG BUKAN BOT. LAPOR LEWAT EMAIL TIDAK BISA. LEWAT APLIKASI JUGA TIDAK ADA PILIHAN.
Pengguna Google,4,2026-03-04 03:57:38,lumayan
Pengguna Google,5,2026-03-04 03:41:38,good
Pengguna Google,5,2026-03-04 03:09:58,"driver ramah,nyaman di perjalanan,terima kasih.."
Pengguna Google,4,2026-03-04 02:52:55,saya sangat puas
Pengguna Google,4,2026-03-04 02:42:37,"tolong dong segera berikan saya kode referral agar bisa mengajukan gopaylater, saya sudah lama menggunakan gojek/gopay untuk transaksi"
Pengguna Google,5,2026-03-04 02:15:45,Banyak membantu
Pengguna Google,1,2026-03-04 01:54:33,Mantap...
Pengguna Google,5,2026-03-04 01:39:49,good
Pengguna Google,5,2026-03-04 01:39:38,good
Pengguna Google,5,2026-03-04 01:02:20,mntav
Pengguna Google,5,2026-03-04 00:57:23,"ak suka bgt gojek, gopay itu terpercaya asli..ga pernah kuatir transaksi dana pasti aman.thank you y"
Pengguna Google,5,2026-03-04 00:22:31,sangat bagus
Pengguna Google,1,2026-03-03 23:56:18,"penanganan kendala yang sangat buruk, tidak ada solusi untuk lupa gmail dan tetap harus verifikasi kode otp dengan gmail"
Pengguna Google,5,2026-03-03 23:36:29,mantap
Pengguna Google,5,2026-03-03 23:14:12,sngt berguna. dan inovasi bagus
Pengguna Google,5,2026-03-03 22:54:32,cepat dan tepat
Pengguna Google,1,2026-03-03 22:52:31,gk bisa masuk
Pengguna Google,1,2026-03-03 22:48:09,pesan mobil payah dpt tolong lh di prioritas kn agek
Pengguna Google,5,2026-03-03 22:12:08,semoga semakin lebih baik lagi mensejahterakan para driver
Pengguna Google,1,2026-03-03 21:54:35,"aplikasi ky taeee,,sering bgt gangguan dan lemot"
Pengguna Google,5,2026-03-03 21:53:36,ngebantu banget sih
Pengguna Google,5,2026-03-03 21:41:51,ok
Pengguna Google,5,2026-03-03 21:29:57,"waktu penjemputan tepat waktu, harga terjangkau,. keamanan berkendara,."
Pengguna Google,5,2026-03-03 21:18:29,bagus juga cuma Aku stress ngak cutup ruang aplikasi. 💄💄
Pengguna Google,2,2026-03-03 21:15:03,"Gofood nya sekarang ga banget.... maaf aja, beli pesanan dari jam 8 malem sampe set 10.. Tokonya udh hampir 1 menit mau tutup belum di konfirmasi sampe² belum ada driver juga. 🧍🏻‍♀️🙍🏻‍♀️"
Pengguna Google,5,2026-03-03 21:05:26,bagus
Pengguna Google,5,2026-03-03 21:03:22,seneng aja dari pada yang sebelah
Pengguna Google,1,2026-03-03 21:01:11,driver nya pada aleman kebanyakan cancle
Pengguna Google,5,2026-03-03 20:53:18,mantappp
Pengguna Google,5,2026-03-03 20:37:31,oke
Pengguna Google,5,2026-03-03 20:30:24,mantap
Pengguna Google,1,2026-03-03 19:58:58,"kasih promo dan ongkir hemat ke konsumen tapi dananya ngambil dari mangkas ongkir mitranya dengan tidak wajar , seperti jarak pengataran konsumen k tujuan 5km tapi driver dibayar 9rb padahal jarak driver ke lokasi penjemputan penumpang 2 smpai 4km gimna ga tekor bensin."
Pengguna Google,5,2026-03-03 19:55:12,"Mudah penggunaan aplikasi nya, sangat memudahkan"
Pengguna Google,1,2026-03-03 19:49:33,saldo tiba tiba hilang dan respon admin sangat buruk
Pengguna Google,5,2026-03-03 19:31:56,ok
Pengguna Google,5,2026-03-03 19:21:34,bangga dgn anda
Pengguna Google,5,2026-03-03 19:18:51,good
Pengguna Google,5,2026-03-03 19:01:03,"sopir nya baik,biar lama nunggu tapi orang nya baik🙏🙏"
Pengguna Google,5,2026-03-03 18:58:26,bagus
Pengguna Google,4,2026-03-03 18:54:49,memudahkan dlm memesan makanan & kendaraan
Pengguna Google,1,2026-03-03 18:54:45,"drivernya banyak yg ga bertanggung jawab, orderan masuk tp ga diambil sampai akhirnya dicancel resto"
Pengguna Google,3,2026-03-03 18:49:45,lemot bgt skrg klo pesen goride
Pengguna Google,1,2026-03-03 18:47:40,"Kita pesan makanan dikasih estimasi waktu 56-66 menit untuk mendapatkan driver. Estimasi yang diberikan selama itu, sangat tidak wajar. Infonya apabila dalam waktu tersebut belum dpt driver bisa dibatalin, tapi ga wajar sekali bila menunggu lama ujung²nya tetap dibatalin. Lebih baik dari awal sudah ada fitur untuk membatalkan manual (mengajukan pembatalan). Dan anehnya di akun orang lain dapat driver pdhl lebih lama akun saya yg pesan."
Pengguna Google,5,2026-03-03 18:45:34,membantu
Pengguna Google,1,2026-03-03 18:43:58,sangat kecewa sekali barang statusnya sudah selesai di kirim tapi sampai saat ini barang belum sampai di tangan saya
Pengguna Google,1,2026-03-03 18:39:32,update sistem menjadikan sulit penggunaan nya. sulit dapat driver
Pengguna Google,5,2026-03-03 18:36:22,ok
Pengguna Google,5,2026-03-03 18:36:00,ok lah
Pengguna Google,1,2026-03-03 18:34:41,"tb2 ke logout sendiri, pas mau login lg susah bgt, muncul kendala teknis terus menerus.. payah lama lama"
Pengguna Google,1,2026-03-03 18:12:36,selalu di cancel
Pengguna Google,3,2026-03-03 18:01:24,Sering bgt drivernya cancel orderan tanpa pemberitahuan/konfirmasi
Pengguna Google,1,2026-03-03 17:59:21,chat nya sudah template semua dan kita tidak dikasih kebebasan untuk menuliskan keluhan yang terjadi. masak keluhan pakai template jawaban
Pengguna Google,5,2026-03-03 17:59:12,aman dan lebih enak naik transformasi umum murah dan terjangkau
Pengguna Google,1,2026-03-03 17:54:23,"saya pesan gojek ketika hujan, padahal milih yang tertinggi, tapi sama sekali ndak ada yang ngambil, padahal tujuan saya dekat. Dan saya tergesa-gesa saat itu untuk acara penting, tapi malah ndak dapat gojek. Pengalaman yang parah. Mohon atensinya."
Pengguna Google,3,2026-03-03 17:50:13,mencari driver terlalu lama kasihan yg Uda nunggu lama tapi gak dapet²
Pengguna Google,5,2026-03-03 17:43:32,dari dulu saya selalu percaya dengan gojek..gojek is the best
Pengguna Google,5,2026-03-03 17:35:09,sangat membantu.
Pengguna Google,1,2026-03-03 17:28:06,ga dapat dapat drivernya oon lah mana gua mau buka
Pengguna Google,5,2026-03-03 17:24:48,mantap apk nya
Pengguna Google,1,2026-03-03 17:23:20,Cari Goocar susah amat.
Pengguna Google,5,2026-03-03 17:09:51,"Sejauh ini dapet pengemudi yang baik dan ramah bangetttt, semoga dipertahankan ya ojol yg baik dan ramah itu🫶🏻"
Pengguna Google,1,2026-03-03 16:55:20,transaksi pakai gopay later senilai 13rb dan 2 hari telat bayar ditagih menjadi 63rb denda 2 hari 50rb dgn nominal pembelian 13rb seram ya
Pengguna Google,5,2026-03-03 16:52:45,penjemputanya lama alasan ngk sesuai maap
Pengguna Google,1,2026-03-03 16:43:18,tambah ruwet
Pengguna Google,5,2026-03-03 16:41:21,aplikasi yg tebaik sepanjang tahun
Pengguna Google,5,2026-03-03 16:31:55,Good
Pengguna Google,5,2026-03-03 16:31:19,driver nya ramah
Pengguna Google,5,2026-03-03 16:25:42,keren
Pengguna Google,3,2026-03-03 16:25:18,"untuk para pelanggan,yang order ke mall atau tempat pembelajaran yang ada parkiran nya,tolong ingat ada parkir,kasian driver,sdh ngambil order jauh, ongkir 5000-6000,di potong parkir 2000,sekarang Ongkir jarak 1 sampai 5 km 5000 perak"
